slope_t0,slope_t,ofrac_t,rms_t,tstuck_val,tstuck_frac,slope_p0,slope_p,ofrac_p,rms_p,pstuck_val,pstuck_frac
1.0,0.9958397480840054,0.0948905109489051,0.8389285333461797,-165.37915953540954,0.20754716981132076,0.64,0.5199565013732008,0.029197080291970802,1.532565254686258,99.16996282086876,0.08860759493670886
1.0,0.9964339387967254,0.0,0.8520077061249592,-173.68292400178143,0.06756756756756757,0.47700000000000004,0.5874200266024898,0.012048192771084338,2.1081533814310514,156.36897695146178,0.07894736842105263
1.0,0.9940803734184508,0.0189873417721519,1.0314923374659333,-41.65364779370965,0.09230769230769231,0.56,0.5070897734954797,0.02531645569620253,0.9390003306348913,120.58720698705535,0.10989010989010989
0.5146666670000001,0.4910955010918521,0.2708333333333333,3.669174087332408,-27.850993946943504,0.38461538461538464,1.0,0.9621605913359168,0.006944444444444444,1.1527230934849007,136.14036527675148,0.08771929824561403
1.0,0.9980652864471175,0.0,0.8678948646559205,-138.555300574409,0.078125,0.6,0.5916549387275841,0.04666666666666667,1.9929610019544444,175.2240452144274,0.16470588235294117
1.0,0.9881925415295321,0.6408450704225352,5.818015150184401,149.2703883502167,0.626984126984127,0.68,0.59164981502549,0.09154929577464789,3.4877322467301894,139.46301864636064,0.12987012987012986
1.0,0.9927741573052012,0.0,0.7880381641843655,-42.03114332071484,0.11475409836065574,0.305,0.37661317992745463,0.02531645569620253,1.6960126114894487,116.97040875065119,0.08620689655172414
1.0,0.994890915628001,0.0,0.9557095382584101,151.6715725655864,0.08955223880597014,0.79,0.6531610695094302,0.006060606060606061,1.4192378934306267,137.7415770247382,0.0782608695652174
1.0,0.9991255017713265,0.0,0.9202505045019831,-71.05208302148407,0.109375,0.49,0.5012813461977924,0.0,1.6443011295944494,122.39606838457388,0.09803921568627451
1.0,0.9919416462403129,0.0896551724137931,0.9635004975646374,-159.58004382464733,0.18309859154929578,0.53,0.5763214263335527,0.0,1.4875767696188247,89.638111280704,0.07608695652173914
1.0,0.9946111474262869,0.050359712230215826,3.639952353625808,66.50634194026802,0.136986301369863,0.2,0.20682658506284124,0.5755395683453237,10.0,151.8802994327629,0.3700787401574803
1.0,0.9958291901511823,0.009615384615384616,2.818913399269746,101.15086987181985,0.10869565217391304,0.2,0.4964539059133291,0.41346153846153844,10.0,140.93097744733814,0.3804347826086957
0.596666667,0.6535408512544445,0.46808510638297873,10.0,-147.55845531758806,0.46153846153846156,1.0,1.011509287785324,0.028368794326241134,0.8164533827790943,179.72959940346107,0.11864406779661017
1.0,1.0006129029926436,0.006666666666666667,2.3595942716279206,47.25062911717636,0.13432835820895522,0.235,0.4405062260125898,0.04,7.910028788164544,141.74407090774832,0.1694915254237288
1.0,0.9952502555669271,0.0,0.7613027946328128,-77.18379378311546,0.13793103448275862,0.56,0.5125925944571409,0.013888888888888888,1.2806470445917306,129.5110194596788,0.15
1.0,1.0000005455196392,0.0,0.2,152.0351845009912,0.11940298507462686,0.2,0.19976241005121884,0.9659863945578231,0.2,134.22933445796315,1.0
1.0,0.9952927017264407,0.0,0.9528594606027951,88.4644731948562,0.1232876712328767,0.57,0.5780346091220471,0.00641025641025641,2.347971222174674,121.37537268384506,0.08737864077669903
1.0,0.99814721745334,0.0,7.338289165463093,-155.6267162279396,0.14814814814814814,0.2,,,,,
1.0,1.0083452588791997,0.5076923076923077,7.624987599806786,-157.8852939673751,0.3953488372093023,0.2,0.4473340954611321,0.4076923076923077,6.201846338691238,182.735077330811,0.43333333333333335
1.0,0.9914661114824241,0.017241379310344827,5.894065625433243,7.692133770975914,0.11688311688311688,0.2,,,,,
1.0,1.0083357732555245,0.11363636363636363,5.266342919603909,-134.36478073253818,0.12195121951219512,0.2,0.20993441213995065,0.4090909090909091,10.0,135.1659752568807,0.23684210526315788
1.0,0.9939094893769671,0.036585365853658534,1.6003779092239823,-11.276868289650153,0.16129032258064516,0.2,0.4980484103870281,0.5487804878048781,10.0,145.37769706184736,0.5492957746478874
1.0,1.004824748235897,0.005988023952095809,1.4261338228374063,19.184524732950962,0.1686746987951807,0.73,0.5842087677494411,0.0,2.5750395776098745,176.5045807548474,0.07627118644067797
1.0,1.004535899316455,0.037037037037037035,2.3674177985487317,-74.1626572834023,0.14814814814814814,0.25,0.6722068854779569,0.5308641975308642,10.0,143.61208781446186,0.46835443037974683
1.0,0.9964037943138222,0.0,0.9627810949479648,-133.25953618934275,0.08823529411764706,0.49,0.6705152037768393,0.0,6.144662137489661,155.90645561605126,0.14545454545454545
1.0,0.9934118820552351,0.14728682170542637,0.8363351733638278,-153.13334444958224,0.24615384615384617,0.52,0.5929456217660315,0.031007751937984496,1.8939727969825637,117.56820581608652,0.15492957746478872
1.0,0.9946167681679303,0.0,0.761295078765391,-82.8932680967772,0.07462686567164178,0.71,0.5759347445200791,0.01282051282051282,1.9363145895885252,127.03070088247881,0.0891089108910891
1.0,0.9999563866434099,0.005813953488372093,0.2,43.27667687049329,0.06944444444444445,0.2,-7.92438416153921e-05,0.6337209302325582,0.3765826602207636,131.5848818822696,0.6242424242424243
1.0,0.994374393804976,0.0,0.7538919878135877,-35.67682999301259,0.1,0.469,0.6172728241422311,0.0064516129032258064,1.7238976565491282,82.11486311829734,0.08849557522123894
1.0,0.9958528643294239,0.07751937984496124,0.9522093727489567,180.91027561703478,0.14814814814814814,0.293,0.5470686304514671,0.031007751937984496,10.0,148.40631126141415,0.19642857142857142
1.0,0.9989037278399173,0.009708737864077669,1.4183436113050059,108.60245489399594,0.0963855421686747,0.77,0.7521188074125253,0.009708737864077669,5.120443305374533,145.3733351040583,0.0661764705882353
1.0,0.9940884077579817,0.006711409395973154,0.9837489932896681,-79.11779939419773,0.1044776119402985,0.425,0.6114010717590304,0.06040268456375839,2.468321279103423,156.4680325445546,0.10185185185185185
1.0,0.9926434264571516,0.010810810810810811,2.653136646256018,55.25063231445249,0.06097560975609756,0.77,0.6246359779243156,0.0,2.2506732105025877,139.30373137122632,0.08088235294117647
1.0,0.9958125563038384,0.058823529411764705,0.8117339486810073,58.04184830595041,0.1891891891891892,0.327,0.4490958080309855,0.08823529411764706,1.478815358497558,106.840067082559,0.18032786885245902
1.0,0.999355414982945,0.15862068965517243,0.6911965530639697,-159.85355191001022,0.2345679012345679,0.7,0.4988247345804577,0.04827586206896552,1.964509662820826,126.1208028405788,0.08571428571428572
1.0,0.9945191945524509,0.0,0.8176287489762643,-1.4464689187375086,0.08450704225352113,0.531,0.4893742816843129,0.0058823529411764705,0.83758196717149,97.66190210358945,0.06930693069306931
1.0,0.9933194020163513,0.0,0.8739380527730517,-83.39785361754579,0.08695652173913043,0.415,0.5565168326743064,0.03571428571428571,1.846497646670967,100.93777855465534,0.0743801652892562
1.0,0.9937907528207377,0.006896551724137931,0.8217846470962751,143.64591735453217,0.09230769230769231,0.78,0.6877279206443988,0.020689655172413793,1.4155109316345122,116.50507133438545,0.08139534883720931
1.0,0.9410673485756462,0.5031446540880503,10.0,8.024108686757074,0.5575221238938053,0.76,0.5999207560571322,0.006289308176100629,1.5628875507951652,129.3478678664716,0.10091743119266056
1.0,0.9934639419162262,0.0,1.9384179856685337,-166.25621041068115,0.0684931506849315,0.363,0.3444489175546227,0.018292682926829267,1.134901621158384,104.26556887409805,0.10679611650485436
1.0,0.9952219619660638,0.0,0.8734426557587576,67.08237360521461,0.10810810810810811,0.21,0.2407772793987322,0.0,4.481481951463805,176.10434924192054,0.08552631578947369
1.0,0.9934786416504662,0.0,0.8507555474213697,105.58343053524706,0.08695652173913043,0.45,0.4542422465084717,0.011299435028248588,2.194082339327829,128.33502212024362,0.1206896551724138
1.0,1.0007551147136229,0.017543859649122806,1.1291799050640488,-130.48423946930134,0.10294117647058823,0.6,0.4521311903441957,0.023391812865497075,1.1960016096634016,97.41596952306078,0.07563025210084033
1.0,0.9972158429544764,0.0,0.7770257299833608,140.1705838889633,0.11320754716981132,0.522,0.7174759813263778,0.0,5.111206773012389,123.0419145734106,0.0891089108910891
1.0,0.9931220379008899,0.0,0.8333347459432667,-141.55404365527747,0.10144927536231885,0.56,0.5265488477366417,0.00625,1.175016579625192,118.43974676258841,0.10576923076923077
1.0,0.9983848478997764,0.052980132450331126,0.7750619762688065,-78.02084788061259,0.1076923076923077,0.35,0.46360728353995045,0.019867549668874173,2.668100878330841,99.47894442503888,0.14432989690721648
1.0,0.9956280770394612,0.0425531914893617,0.7828145020925898,-33.61269976252909,0.10714285714285714,0.8,0.6765919425013115,0.0070921985815602835,2.103839769856471,120.41026935292084,0.09411764705882353
1.0,0.9947496774635218,0.005780346820809248,1.4627452607009102,5.168333916570987,0.09210526315789473,0.31,0.47005861816760763,0.057803468208092484,2.891776900937445,100.66622780700335,0.1
0.254666667,0.31154471144699386,0.7025316455696202,10.0,-161.28497488309708,0.5,1.0,0.9893672095931005,0.0,0.7777265358321401,126.99337852700985,0.06944444444444445
1.0,0.9992232647062395,0.017241379310344827,1.9956579242108685,109.33882622760083,0.08,0.28600000000000003,0.4572903934776396,0.06896551724137931,2.3905087131186566,97.79872687551381,0.12337662337662338
1.0,0.9975122997041971,0.005952380952380952,0.7731906365512807,-90.3086977678761,0.09375,0.433,0.4804296286569946,0.023809523809523808,1.4607392568530375,85.56257433688228,0.10576923076923077
1.0,0.9994499470978409,0.006666666666666667,0.7946647175205499,-17.874425941984583,0.1,0.354,0.4533750967788605,0.013333333333333334,1.7510237805499342,80.98951045456279,0.11428571428571428
1.0,0.9973112003808784,0.0,0.7725191691628969,148.50644438592525,0.12,0.43,0.5455121336707758,0.024193548387096774,4.836964472304854,155.18281149806018,0.16279069767441862
1.0,0.9982701033152657,0.0,0.7244929546817038,-157.02713612812875,0.10294117647058823,0.76,0.6119600630784205,0.0,1.4162430032022035,127.39559000391449,0.07627118644067797
1.0,0.9977913939980358,0.005952380952380952,0.9215940138887686,-118.45928539511667,0.11267605633802817,0.54,0.47038889923338467,0.017857142857142856,0.9753552696176565,127.75416591194049,0.07317073170731707
1.0,0.9957077221208869,0.019736842105263157,0.8699914609861904,-154.16937622380266,0.09090909090909091,0.29,0.36234646986458563,0.02631578947368421,2.428968069336613,87.65219052667237,0.09174311926605505
1.0,0.998334986051635,0.006493506493506494,0.8786768551404781,-66.51063302198816,0.09375,0.64,0.6522269714396703,0.012987012987012988,1.1964645619659233,135.40321448409713,0.09411764705882353
1.0,0.9947766120407441,0.0,0.8743613221989962,92.39089910837899,0.0821917808219178,0.55,0.511325910254828,0.0064516129032258064,1.1472416407293313,106.57105845060458,0.11538461538461539
1.0,0.993822965807853,0.0,0.7289989032248609,52.36157855850145,0.11290322580645161,0.86,0.5986410202975491,0.02666666666666667,1.0769948718885483,106.95762407584772,0.09473684210526316
1.0,0.9931701398259177,0.1292517006802721,0.6266004850082089,-167.31270680106152,0.21333333333333335,0.64,0.5918024470267637,0.034013605442176874,0.8394162430202576,108.8621412683628,0.1038961038961039
1.0,0.9979122584107997,0.1588785046728972,0.9356188344863715,-161.1623007732564,0.2916666666666667,0.478,0.5764142079678043,0.037383177570093455,2.88855987842185,86.69753860948106,0.14084507042253522
1.0,1.0061150422072704,0.0,1.281700979994242,102.36646074014732,0.15254237288135594,0.83,0.7366720902766961,0.00684931506849315,1.8983244048453678,115.52472197902802,0.07317073170731707
1.0,0.9968085673831961,0.05343511450381679,0.7805757509239158,163.07362606566258,0.16363636363636364,0.54,0.44783047887121297,0.007633587786259542,2.400895935021457,123.78783404552883,0.17073170731707318
1.0,0.9935837954974642,0.012903225806451613,0.8397314471542274,123.67623879730652,0.08695652173913043,0.40399999999999997,0.49267967037992916,0.025806451612903226,3.126893467937332,108.9268590429835,0.16
0.326,0.3394547252759315,0.6966292134831461,10.0,166.71496745695669,0.5816993464052288,1.0,0.9023473357941603,0.011235955056179775,0.6615616900492877,143.1709806985844,0.07526881720430108
0.560666667,0.6011257937663369,0.16666666666666666,6.743346554875887,-156.51123124994047,0.22826086956521738,1.0,0.9861207208755494,0.014492753623188406,0.6780593862995591,179.97184326208136,0.14545454545454545
0.694333333,0.7596724259882225,0.391304347826087,10.0,116.2213285059334,0.3942307692307692,1.0,0.9721434237982501,0.028985507246376812,0.8222720094007603,127.65560392884646,0.11864406779661017
0.26899999999999996,0.3489984763713762,0.25333333333333335,10.0,-189.1948963589552,0.13008130081300814,1.0,0.9848779542573207,0.02,0.6733587062536414,132.40114137776874,0.1
0.790333333,0.7665108435034971,0.13924050632911392,10.0,-158.63928375478878,0.13559322033898305,1.0,0.9969372766571534,0.012658227848101266,0.7177537962832609,176.03152898945714,0.19047619047619047
0.32666666699999997,0.35665384242085457,0.525,9.105666029168594,-139.48824625256788,0.4421052631578947,1.0,0.9949427452499241,0.016666666666666666,0.6688829159215102,123.70168254041121,0.08695652173913043
0.418333333,0.44581148181465713,0.4883720930232558,10.0,-150.99374727249165,0.37777777777777777,1.0,0.997798394715352,0.0,0.880849201703903,125.6836969979565,0.0821917808219178
0.44,0.4495152577491094,0.567741935483871,10.0,-149.34602264316499,0.4351145038167939,1.0,0.9957688368321779,0.0,0.797408676718932,122.69104369419112,0.12698412698412698
0.396,0.46763081500863257,0.5360824742268041,8.121548667971517,-160.2745561948244,0.5147058823529411,1.0,0.9757832036768754,0.1134020618556701,0.6022336677920344,125.50390063372674,0.24242424242424243
0.8523333329999999,0.7800240912659465,0.14285714285714285,10.0,-153.74320091892704,0.13592233009708737,1.0,0.9777433318920887,0.0,0.6896606720966786,127.83465756851282,0.08064516129032258
0.332333333,0.4844019381142898,0.5912408759124088,10.0,-156.87062912244423,0.5299145299145299,1.0,0.9612517874093258,0.0072992700729927005,0.5486073923098929,153.60672924994049,0.09259259259259259
1.0,0.9953413041076217,0.0,0.9705530253255075,147.74235270347202,0.07936507936507936,0.66,0.535857131237019,0.018404907975460124,0.9833928511714629,123.60851243836815,0.06837606837606838
1.0,0.9959056680040955,0.0,0.8189835542955296,31.934070624351136,0.14516129032258066,0.36,0.41538881867445615,0.013157894736842105,1.3340600505528446,87.87945899590503,0.10576923076923077
0.5073333329999999,0.5313572274282121,0.26548672566371684,10.0,-173.8681845671877,0.21333333333333335,1.0,0.9421609398557237,0.017699115044247787,0.6657066101919277,155.0987927835772,0.16666666666666666
0.45899999999999996,0.5013493442842094,0.26282051282051283,10.0,-162.91993185580282,0.3063063063063063,1.0,0.9971864144786606,0.0,0.6349653229806766,121.97134577744089,0.10526315789473684
0.303333333,0.32789782400194073,0.5864197530864198,10.0,-144.93958192313622,0.5693430656934306,1.0,1.0125717567844643,0.0,0.9304710900835665,130.670637662175,0.10526315789473684
0.390666667,0.5373854166760539,0.3553299492385787,10.0,-154.4068525312236,0.22807017543859648,1.0,0.9494236839774338,0.005076142131979695,0.6981722848150561,120.6068164844221,0.08421052631578947
0.377,0.3774879702147888,0.17391304347826086,1.330948909352615,-131.16753361982973,0.1656441717791411,1.0,0.9279023706063716,0.06521739130434782,0.6547228001760158,175.7704989242497,0.2564102564102564
0.36466666700000006,0.42565044732788965,0.31901840490797545,10.0,-143.73331224166566,0.29770992366412213,1.0,0.9676705672484609,0.006134969325153374,0.7102594689499528,132.6795712667713,0.11475409836065574
0.427333333,0.5179940991643219,0.4875,10.0,-149.55093497082999,0.5193798449612403,1.0,1.0024675642268885,0.00625,0.8387821662994153,177.77474519742276,0.08450704225352113
0.305666667,0.36076004118157984,0.5789473684210527,10.0,-165.7001272994737,0.2185430463576159,1.0,0.9815068534047636,0.017543859649122806,0.6047076777893732,120.87686698086591,0.07792207792207792
0.333333333,0.09785144411689124,0.6818181818181818,10.0,24.45250658218994,0.49242424242424243,1.0,0.9293229590222098,0.006493506493506494,0.618601444866371,122.91048277587953,0.08955223880597014
0.367666667,0.4206590552927213,0.6451612903225806,10.0,-141.295583127968,0.5,1.0,0.9911747743726478,0.0,0.6728044535457601,133.9601904349493,0.11538461538461539
0.552333333,0.2642417603233849,0.6646706586826348,10.0,17.9802230561847,0.42857142857142855,1.0,0.9448507318834815,0.011976047904191617,0.7782499528081925,137.4241598274374,0.0821917808219178
0.29233333300000003,0.37003679739836226,0.15625,10.0,-153.5028295994672,0.1791044776119403,1.0,0.8829297357829483,0.0125,0.5127448262679213,143.278166484039,0.08
0.769333333,0.9857357616250121,0.17098445595854922,3.5352536368494274,-165.75739824542103,0.13432835820895522,1.0,0.9490260475802941,0.0,0.643033653000532,129.65958707378053,0.12790697674418605
0.315,0.3818090846969973,0.5514705882352942,10.0,-145.9872519923581,0.5625,1.0,1.0192114638988654,0.04411764705882353,0.48138505146584587,112.8167460604183,0.11864406779661017
1.0,0.996150137266195,0.0,1.301751126823573,-70.83047417888642,0.13559322033898305,0.255,0.33538334716999235,0.006896551724137931,1.8414911854033666,82.44205433319199,0.08849557522123894
0.538333333,0.9769565324827132,0.4588235294117647,9.506678170020528,-164.12211405085367,0.3576158940397351,1.0,0.9873194038066793,0.0058823529411764705,0.6739451593086045,139.74230152673897,0.13432835820895522
0.21733333300000002,0.22181425140200448,0.6439393939393939,6.421312816653366,-138.68347765347988,0.6271186440677966,1.0,1.0869403281586345,0.022727272727272728,1.4760798267156225,176.9358843471081,0.12727272727272726
0.46733333299999996,0.5297678882125971,0.6685714285714286,10.0,-166.85519216932465,0.5098039215686274,1.0,1.0147206149514056,0.0,0.7385595194235812,143.33467237506284,0.07142857142857142
0.35166666700000004,0.7243981881772856,0.6805555555555556,10.0,160.53400804536767,0.6492537313432836,1.0,0.9559667699865718,0.006944444444444444,0.5003726568271033,150.98001253847264,0.11320754716981132
0.203333333,0.22557084304063532,0.5973154362416108,10.0,-147.48276249117868,0.3816793893129771,1.0,0.9772877687689233,0.013422818791946308,0.6558884858726645,126.736188991338,0.09836065573770492
0.795,0.8476564730418101,0.06818181818181818,10.0,-157.1630258552512,0.1,1.0,0.9726348296177048,0.0,0.5027717640989813,180.46813198924963,0.18181818181818182
0.443666667,0.45405861317712903,0.2909090909090909,3.0118622145592284,-156.27087081014855,0.18110236220472442,1.0,0.96872294179162,0.0,0.7559670949969425,172.6306452871488,0.14864864864864866
0.897,0.9780959755771896,0.01282051282051282,4.590827357577629,-98.76919470244376,0.0898876404494382,1.0,0.9552845469813852,0.0,0.69098745113314,175.26272499118534,0.10526315789473684
0.659,0.7185300352139722,0.35,10.0,154.49326452071,0.3644859813084112,1.0,0.9774285935048022,0.007142857142857143,0.6306693559286282,155.11474041646278,0.14814814814814814
0.46033333299999996,0.5966923916243039,0.5833333333333334,10.0,-154.08058944180695,0.5,1.0,0.9360888336068095,0.020833333333333332,0.8716958542843151,125.82918505032933,0.06896551724137931
0.40766666700000004,0.4311947266549357,0.564935064935065,10.0,-152.4004795755643,0.5736434108527132,1.0,0.955548326176067,0.006493506493506494,0.6834743003256686,127.75038297171466,0.09859154929577464
0.359,0.5895904504247349,0.7,10.0,-151.5703636679816,0.6394557823129252,1.0,0.9656329218363188,0.011764705882352941,0.5613230258596525,124.23778422271955,0.08695652173913043
0.563666667,0.6856498675573077,0.44642857142857145,10.0,-163.29949709134274,0.49635036496350365,1.0,0.9518627375574402,0.0,0.6695471741573301,126.16614945737521,0.09859154929577464
0.250333333,0.30471438778303034,0.6,10.0,-144.59865688420655,0.4755244755244755,1.0,0.9807570953606422,0.013333333333333334,0.7474913129816381,177.9351073535356,0.140625
1.0,0.9979101126810872,0.0,0.7044913754862949,-82.32348730466545,0.09230769230769231,0.9,0.5696274428888126,0.024691358024691357,2.144369672104988,134.12059962561608,0.06481481481481481
1.0,0.9915089717458773,0.03896103896103896,0.9702659754003713,139.10547694870885,0.09836065573770492,0.78,0.7137198548570507,0.012987012987012988,1.2254661655636223,111.75317138716687,0.08888888888888889
0.34566666700000004,0.40365306496340425,0.36645962732919257,10.0,35.88395772101208,0.3358208955223881,1.0,0.9756474257464571,0.012422360248447204,0.8680838306050029,116.00163540182365,0.07352941176470588
1.0,0.9985501809505007,0.2222222222222222,0.2268132934344461,-153.7341816261064,0.28865979381443296,0.45,0.518173231190875,0.18333333333333332,0.96428776099225,147.08676922333422,0.30392156862745096
0.305,0.10194391999545366,0.639751552795031,10.0,67.31676143799336,0.25,1.0,1.126926710125146,0.0,10.0,172.56189589662512,0.09345794392523364
0.274333333,0.0018073435644753416,0.6352941176470588,8.915771377219935,-153.81253525629762,0.40268456375838924,1.0,0.940666924548954,0.03529411764705882,0.5746353666155286,129.66433465228937,0.0958904109589041
0.42466666700000005,0.47958357685765396,0.7177914110429447,10.0,163.9386986643487,0.19014084507042253,1.0,0.964599609103422,0.012269938650306749,0.634496072784977,146.75395442786981,0.1044776119402985
0.704333333,0.821957815935156,0.07947019867549669,10.0,-143.73059533211222,0.14953271028037382,1.0,0.9683969872855752,0.0,0.6323409290858151,115.14941811890866,0.08771929824561403
0.256666667,0.30731883458767295,0.47953216374269003,10.0,188.83177917943527,0.16666666666666666,1.0,0.9774021604626011,0.0,0.5883407567464531,126.8495149108362,0.07575757575757576
